code,date,fy,title,status,chars,err
300166,2024-04-09,2023,2023年度业绩预告修正公告,ok,1668,
300125,2024-04-10,2023,2023年度业绩预告修正公告,ok,1829,
301040,2024-04-10,2023,2023年度业绩预告修正公告,ok,1537,
000809,2024-04-11,2023,2024-010-2023年度业绩预告修正公告,ok,2264,
002663,2024-04-12,2023,2023年度业绩预告修正公告,ok,1748,
300804,2024-04-12,2023,2023年度业绩预告修正公告,ok,1384,
002229,2024-04-13,2023,2023年度业绩预告修正公告,ok,1516,
002437,2024-04-13,2023,2023年度业绩快报暨2023年度业绩预告修正公告,ok,2330,
002309,2024-04-16,2023,2023年度业绩预告修正公告,ok,1696,
300506,2024-04-16,2023,2023年度业绩预告修正公告,ok,1945,
301168,2024-04-16,2023,2023年度业绩预告修正公告,ok,1380,
300155,2024-04-17,2023,2023年度业绩预告修正公告,ok,1168,
300438,2024-04-18,2023,2023年度业绩预告修正公告,ok,1994,
300094,2024-04-19,2023,2023年度业绩预告修正公告,ok,1217,
300409,2024-04-19,2023,2023年度业绩预告修正公告,ok,1905,
300730,2024-04-19,2023,2023年度业绩预告修正公告,ok,2023,
301100,2024-04-19,2023,营口风光新材料股份有限公司2023年度业绩预告修正公告,ok,1336,
000717,2024-04-20,2023,2023年度业绩预告修正公告,ok,1204,
002269,2024-04-20,2023,2023年度业绩预告修正公告,ok,1424,
300490,2024-04-22,2023,2023年度业绩预告修正公告,ok,1579,
300513,2024-04-22,2023,2023年度业绩预告修正公告,ok,1369,
300594,2024-04-22,2023,山东朗进科技股份有限公司2023年度业绩预告修正公告,ok,1512,
300614,2024-04-22,2023,2023年度业绩预告修正公告,ok,1679,
000668,2024-04-23,2023,荣丰控股集团2023年度业绩预告修正公告,ok,1962,
000971,2024-04-23,2023,2023年度业绩预告修正公告,ok,1990,
002330,2024-04-23,2023,2023年度业绩预告修正公告,ok,2217,
002689,2024-04-23,2023,2023年度业绩预告修正公告,ok,1542,
300071,2024-04-23,2023,2023年度业绩预告修正及致歉公告,ok,2373,
300167,2024-04-23,2023,2023年度业绩预告修正公告,ok,1714,
300209,2024-04-23,2023,2023年度业绩预告修正公告,ok,1915,
300635,2024-04-23,2023,2023年度业绩预告修正公告,ok,1435,
002529,2024-04-24,2023,2023年度业绩预告修正公告,ok,1214,
300163,2024-04-24,2023,2023年度业绩预告修正公告,ok,1907,
002514,2024-04-25,2023,2023年度业绩预告修正公告,ok,1029,
300116,2024-04-25,2023,2023年度业绩预告修正公告,ok,2053,
300344,2024-04-25,2023,2023年度业绩预告修正公告,ok,1472,
301169,2024-04-25,2023,2023年度业绩快报暨业绩预告修正公告,ok,1962,
002630,2024-04-26,2023,2023年度业绩预告修正公告,ok,1970,
300572,2024-04-26,2023,2023年度业绩预告修正公告,ok,1396,
000525,2024-04-27,2023,2023年度业绩预告修正公告,ok,2269,
002197,2024-04-27,2023,2023年度业绩预告修正公告,ok,2011,
002520,2024-04-27,2023,2023年度业绩预告修正公告,ok,2025,
002583,2024-04-27,2023,2023年度业绩快报暨业绩预告修正公告,ok,2856,
002621,2024-04-27,2023,2023年度业绩预告修正公告,ok,2192,
002196,2024-04-29,2023,2023年度业绩预告修正公告,ok,2026,
000622,2024-04-30,2023,2023年度业绩预告修正公告,ok,1895,
000851,2024-04-30,2023,关于2023年度业绩预告修正及致歉公告,ok,1071,
002325,2024-04-30,2023,2023年度业绩预告修正公告,ok,1759,
002586,2024-04-30,2023,2023年度业绩预告修正公告,ok,2326,
300419,2024-04-30,2023,2023年度业绩预告修正公告,ok,1717,
300560,2024-04-30,2023,2023年度业绩预告修正公告,ok,1549,
300022,2025-01-24,2024,2024年度业绩预告修正公告,ok,1063,
002173,2025-02-26,2024,2024年度业绩预告修正公告,ok,1841,
832786,2025-02-28,2024,2024年度业绩预告修正公告,ok,920,
300029,2025-03-12,2024,2024年度业绩预告修正公告,ok,1986,
000523,2025-03-14,2024,2024年度业绩预告修正公告,ok,1424,
300227,2025-03-14,2024,2024年度业绩预告修正公告,ok,1558,
002898,2025-03-15,2024,2024年度业绩预告修正公告,ok,2090,
000608,2025-03-22,2024,2024年度业绩预告修正公告,ok,1919,
002490,2025-03-25,2024,2024年度业绩预告修正公告,ok,1563,
300163,2025-03-27,2024,2024年度业绩预告修正公告,ok,1988,
300561,2025-03-28,2024,2024年度业绩预告修正公告,ok,1845,
000839,2025-03-29,2024,2024年度业绩预告修正公告,ok,1709,
002996,2025-04-01,2024,2024年度业绩预告修正公告,ok,1293,
300948,2025-04-02,2024,2024年度业绩预告修正公告,ok,1188,
002634,2025-04-03,2024,2024年度业绩预告修正公告,ok,1788,
300875,2025-04-03,2024,2024年度业绩预告修正公告,ok,1621,
002360,2025-04-04,2024,2024年度业绩预告修正公告,ok,2010,
002775,2025-04-04,2024,2024年度业绩预告修正公告,ok,1465,
002306,2025-04-12,2024,2024年度业绩预告修正公告,ok,3507,
002602,2025-04-12,2024,2024年度业绩预告修正公告,ok,1894,
002663,2025-04-12,2024,2024年度业绩预告修正公告,ok,1797,
300344,2025-04-12,2024,2024年度业绩预告修正公告,ok,1473,
002069,2025-04-15,2024,2024年度业绩预告修正公告,ok,1310,
301123,2025-04-15,2024,2024年度业绩预告修正公告,ok,1393,
002193,2025-04-17,2024,2024年度业绩预告修正公告,ok,1669,
002486,2025-04-17,2024,2024年度业绩预告向上修正公告,ok,1776,
301096,2025-04-17,2024,2024年度业绩预告修正公告,ok,1360,
301213,2025-04-18,2024,2024年度业绩预告修正公告,ok,1551,
000851,2025-04-19,2024,关于2024年度业绩预告修正及致歉公告,ok,1699,
002076,2025-04-22,2024,2024年度业绩预告修正公告,ok,2956,
002205,2025-04-22,2024,新疆国统管道股份有限公司2024年度业绩预告修正公告,ok,2313,
002231,2025-04-22,2024,关于2024年度业绩预告修正的公告,ok,2077,
300026,2025-04-22,2024,2024年度业绩预告暨快报修正公告,ok,1905,
300152,2025-04-22,2024,2024年度业绩预告修正公告,ok,1662,
300255,2025-04-22,2024,2024年度业绩预告修正公告,ok,1571,
300520,2025-04-22,2024,2024年度业绩预告修正公告,ok,1120,
002868,2025-04-24,2024,2024年度业绩预告修正公告,ok,2109,
300423,2025-04-24,2024,2024年度业绩预告修正公告,ok,1438,
300663,2025-04-25,2024,2024年度业绩预告修正公告,ok,1511,
002630,2025-04-26,2024,公司2024年度业绩预告修正公告,ok,1598,
300211,2025-04-28,2024,2024年度业绩预告修正公告,failed,0,ValueError: HTTP 404 magic=b'<html'
300419,2025-04-28,2024,2024年度业绩预告修正公告,ok,1402,
002816,2025-04-29,2024,2024年度业绩预告、业绩快报修正公告,ok,2778,
300093,2025-04-29,2024,2024年度业绩预告修正公告,ok,2384,
003004,2025-04-30,2024,2024年度业绩预告修正公告,ok,1920,
000695,2026-01-20,2025,2025年度业绩预告修正公告,ok,1052,
300482,2026-01-30,2025,广州万孚生物技术股份有限公司2025年度业绩预告修正公告,ok,1458,
301281,2026-02-24,2025,2025年度业绩预告修正公告,ok,1255,
301008,2026-02-28,2025,2025年度业绩预告修正公告,ok,960,
300399,2026-03-13,2025,2025年度业绩预告修正公告,ok,1354,
002856,2026-03-18,2025,2025年度业绩预告修正公告,ok,1646,
300517,2026-03-18,2025,2025年度业绩预告修正公告,ok,1069,
002524,2026-03-21,2025,2025年度业绩预告修正公告,ok,1173,
002932,2026-03-23,2025,2025年度业绩预告修正公告,ok,1623,
300879,2026-03-27,2025,2025年度业绩预告修正公告,ok,1272,
301248,2026-03-31,2025,2025年度业绩预告修正公告,ok,1456,
002329,2026-04-01,2025,2025年度业绩预告修正公告,ok,1272,
002207,2026-04-04,2025,2025年度业绩预告修正公告,ok,2543,
002377,2026-04-08,2025,2025年度业绩预告修正公告,ok,1214,
002496,2026-04-08,2025,2025年度业绩预告修正公告,ok,1951,
002542,2026-04-09,2025,2025年度业绩预告修正公告,ok,1597,
002927,2026-04-11,2025,2025年度业绩预告修正公告,ok,1431,
300902,2026-04-13,2025,国安达股份有限公司2025年度业绩预告修正公告,ok,1154,
300477,2026-04-14,2025,2025年度业绩预告修正公告,ok,1145,
301070,2026-04-14,2025,2025年度业绩预告修正公告,ok,1304,
002307,2026-04-15,2025,2025年度业绩预告修正公告,ok,1194,
300377,2026-04-16,2025,2025年度业绩预告修正公告,ok,1122,
300076,2026-04-17,2025,2025年度业绩预告修正公告,ok,1811,
002554,2026-04-18,2025,2025年度业绩预告修正公告,ok,1167,
300598,2026-04-20,2025,2025年度业绩预告修正公告,ok,1271,
301311,2026-04-20,2025,2025年度业绩预告修正公告,ok,922,
002221,2026-04-21,2025,东华能源股份有限公司2025年度业绩预告修正公告,ok,1284,
300937,2026-04-21,2025,2025年度业绩预告修正公告,ok,1289,
000007,2026-04-22,2025,深圳市全新好股份有限公司2025年度业绩预告修正公告,ok,1291,
002769,2026-04-22,2025,2025年度业绩预告修正公告,ok,1447,
300147,2026-04-22,2025,2025年度业绩预告修正公告,ok,1506,
301180,2026-04-22,2025,2025年度业绩预告修正公告,ok,1279,
300169,2026-04-23,2025,2025年度业绩预告修正公告,ok,1384,
300746,2026-04-23,2025,2025年度业绩预告修正公告,ok,1274,
001211,2026-04-24,2025,2025年度业绩预告修正公告,ok,1376,
002131,2026-04-24,2025,2025年度业绩预告修正公告,ok,1385,
002691,2026-04-24,2025,2025年度业绩预告修正公告,ok,1529,
300463,2026-04-24,2025,2025年度业绩预告修正公告,ok,1307,
000632,2026-04-25,2025,2025年度业绩预告修正公告,ok,1236,
002221,2026-04-25,2025,东华能源股份有限公司2025年度业绩预告第二次修正公告,ok,1316,
300167,2026-04-27,2025,2025年度业绩预告修正公告,ok,1201,
300560,2026-04-27,2025,2025年度业绩预告修正公告,ok,1305,
000669,2026-04-28,2025,2025年度业绩预告修正公告,ok,2724,
002323,2026-04-28,2025,2025年度业绩预告修正公告,ok,1679,
002355,2026-04-28,2025,2025年度业绩预告修正公告,ok,1184,
002514,2026-04-28,2025,2025年度业绩预告修正公告,ok,2446,
002535,2026-04-28,2025,2025年度业绩预告修正公告,ok,1250,
300029,2026-04-28,2025,2025年度业绩预告修正公告,ok,2903,
301636,2026-04-29,2025,2025年度业绩预告修正公告,ok,1199,
