date,code,from,to,kind,title,公告日,在名单,score,首次确认
2025-01-22 00:00:00,603058,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-22 00:00:00,False,0.010959,True
2025-01-22 00:00:00,603126,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-22 00:00:00,False,0.047236,True
2025-01-22 00:00:00,603131,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-22 00:00:00,False,0.041696,True
2025-01-22 00:00:00,603135,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-22 00:00:00,False,0.06937,True
2025-01-22 00:00:00,603166,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-22 00:00:00,False,0.098594,True
2025-01-22 00:00:00,603296,预测中,已明说不会亏,预告,2024年度业绩预告（略增）,2025-01-22 00:00:00,False,0.010354,True
2025-01-22 00:00:00,603301,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-22 00:00:00,False,0.105849,True
2025-01-22 00:00:00,603501,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-22 00:00:00,False,0.007035,True
2025-01-22 00:00:00,603838,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-22 00:00:00,False,0.635647,True
2025-01-22 00:00:00,603890,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-22 00:00:00,False,0.378071,True
2025-01-22 00:00:00,603986,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-22 00:00:00,False,0.011236,True
2025-01-22 00:00:00,603995,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-22 00:00:00,False,0.011181,True
2025-01-22 00:00:00,605180,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-22 00:00:00,False,0.038302,True
2025-01-22 00:00:00,605333,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-22 00:00:00,False,0.05778,True
2025-01-22 00:00:00,688049,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-22 00:00:00,False,0.023657,True
2025-01-22 00:00:00,688115,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-22 00:00:00,False,0.466689,True
2025-01-22 00:00:00,688132,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-22 00:00:00,False,0.146048,True
2025-01-22 00:00:00,688161,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-22 00:00:00,False,0.259609,True
2025-01-22 00:00:00,688167,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-22 00:00:00,False,0.373741,True
2025-01-22 00:00:00,688170,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-22 00:00:00,False,0.393402,True
2025-01-22 00:00:00,688178,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-22 00:00:00,False,0.462847,True
2025-01-22 00:00:00,688189,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-22 00:00:00,False,0.314,True
2025-01-22 00:00:00,688249,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-22 00:00:00,False,0.039524,True
2025-01-22 00:00:00,688252,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-22 00:00:00,False,0.009635,True
2025-01-22 00:00:00,688280,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-22 00:00:00,True,0.807668,True
2025-01-22 00:00:00,688297,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-22 00:00:00,False,0.053436,True
2025-01-22 00:00:00,688307,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-22 00:00:00,False,0.026423,True
2025-01-22 00:00:00,688365,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-22 00:00:00,False,0.551102,True
2025-01-22 00:00:00,688408,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-22 00:00:00,False,0.008,True
2025-01-22 00:00:00,688450,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-22 00:00:00,False,0.186041,True
2025-01-22 00:00:00,688458,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-22 00:00:00,True,0.696568,True
2025-01-22 00:00:00,688480,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-22 00:00:00,False,0.018542,True
2025-01-22 00:00:00,688515,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-22 00:00:00,True,0.904101,True
2025-01-22 00:00:00,688600,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-22 00:00:00,False,0.374555,True
2025-01-23 00:00:00,000011,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.10089,True
2025-01-23 00:00:00,000031,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,False,0.376341,True
2025-01-23 00:00:00,000042,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,False,0.04691,True
2025-01-23 00:00:00,000050,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,False,0.504416,True
2025-01-23 00:00:00,000070,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,False,0.133998,True
2025-01-23 00:00:00,000078,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,False,0.340251,True
2025-01-23 00:00:00,000151,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,True,0.706052,True
2025-01-23 00:00:00,000158,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,False,0.335829,True
2025-01-23 00:00:00,000159,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.200287,True
2025-01-23 00:00:00,000503,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,True,0.827304,True
2025-01-23 00:00:00,000505,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.203199,True
2025-01-23 00:00:00,000516,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,True,0.882669,True
2025-01-23 00:00:00,000520,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,False,0.310329,True
2025-01-23 00:00:00,000543,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.048021,True
2025-01-23 00:00:00,000546,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.129703,True
2025-01-23 00:00:00,000553,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,False,0.389477,True
2025-01-23 00:00:00,000573,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.622405,True
2025-01-23 00:00:00,000576,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.099587,True
2025-01-23 00:00:00,000603,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.192774,True
2025-01-23 00:00:00,000628,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.008494,True
2025-01-23 00:00:00,000710,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,False,0.617415,True
2025-01-23 00:00:00,000716,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.62934,True
2025-01-23 00:00:00,000717,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.650887,True
2025-01-23 00:00:00,000768,预测中,已明说不会亏,预告,2024年度业绩预告（略增）,2025-01-23 00:00:00,False,0.01404,True
2025-01-23 00:00:00,000789,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.196609,True
2025-01-23 00:00:00,000890,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,True,0.891286,True
2025-01-23 00:00:00,000901,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.262559,True
2025-01-23 00:00:00,000903,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,False,0.5926,True
2025-01-23 00:00:00,000966,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.150614,True
2025-01-23 00:00:00,000980,预测中,已明说会亏,预告,2024年度业绩预告（续亏）,2025-01-23 00:00:00,True,0.858729,True
2025-01-23 00:00:00,001211,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.286874,True
2025-01-23 00:00:00,001226,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.454638,True
2025-01-23 00:00:00,001258,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.163888,True
2025-01-23 00:00:00,001283,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.191543,True
2025-01-23 00:00:00,001330,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,True,0.856039,True
2025-01-23 00:00:00,001376,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.008257,True
2025-01-23 00:00:00,002023,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.033291,True
2025-01-23 00:00:00,002105,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.135362,True
2025-01-23 00:00:00,002170,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.015338,True
2025-01-23 00:00:00,002191,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.120963,True
2025-01-23 00:00:00,002192,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.018457,True
2025-01-23 00:00:00,002226,预测中,已明说不会亏,预告,2024年度业绩预告（略增）,2025-01-23 00:00:00,False,0.037602,True
2025-01-23 00:00:00,002242,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.014351,True
2025-01-23 00:00:00,002245,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.048627,True
2025-01-23 00:00:00,002248,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.108003,True
2025-01-23 00:00:00,002251,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.646981,True
2025-01-23 00:00:00,002259,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.215879,True
2025-01-23 00:00:00,002291,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,True,0.827853,True
2025-01-23 00:00:00,002298,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,False,0.159587,True
2025-01-23 00:00:00,002313,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,False,0.519087,True
2025-01-23 00:00:00,002323,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,True,0.781237,True
2025-01-23 00:00:00,002407,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.033821,True
2025-01-23 00:00:00,002410,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.219637,True
2025-01-23 00:00:00,002414,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.350162,True
2025-01-23 00:00:00,002421,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.585569,True
2025-01-23 00:00:00,002457,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.322864,True
2025-01-23 00:00:00,002470,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.250512,True
2025-01-23 00:00:00,002489,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.084567,True
2025-01-23 00:00:00,002496,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,False,0.441586,True
2025-01-23 00:00:00,002518,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.016948,True
2025-01-23 00:00:00,002561,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.058214,True
2025-01-23 00:00:00,002585,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,False,0.48731,True
2025-01-23 00:00:00,002631,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.556354,True
2025-01-23 00:00:00,002633,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.401291,True
2025-01-23 00:00:00,002661,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.055355,True
2025-01-23 00:00:00,002672,预测中,已明说会亏,预告,2024年度业绩预告（续亏）,2025-01-23 00:00:00,True,0.824573,True
2025-01-23 00:00:00,002689,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.428983,True
2025-01-23 00:00:00,002715,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.059336,True
2025-01-23 00:00:00,002717,预测中,已明说会亏,预告,2024年度业绩预告（续亏）,2025-01-23 00:00:00,True,0.865679,True
2025-01-23 00:00:00,002755,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.134521,True
2025-01-23 00:00:00,002761,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.022214,True
2025-01-23 00:00:00,002765,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.077014,True
2025-01-23 00:00:00,002795,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,False,0.626542,True
2025-01-23 00:00:00,002806,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.331747,True
2025-01-23 00:00:00,002811,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.15325,True
2025-01-23 00:00:00,002826,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.065176,True
2025-01-23 00:00:00,002848,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,True,0.75771,True
2025-01-23 00:00:00,002865,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.16211,True
2025-01-23 00:00:00,002866,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.428047,True
2025-01-23 00:00:00,002881,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.142643,True
2025-01-23 00:00:00,002923,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.0751,True
2025-01-23 00:00:00,002945,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.058584,True
2025-01-23 00:00:00,002999,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.099881,True
2025-01-23 00:00:00,003037,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.26693,True
2025-01-23 00:00:00,300004,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.261836,True
2025-01-23 00:00:00,300010,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.376143,True
2025-01-23 00:00:00,300049,预测中,已明说不会亏,预告,2024年度业绩预告（略增）,2025-01-23 00:00:00,False,0.00898,True
2025-01-23 00:00:00,300056,预测中,已明说会亏,预告,2024年度业绩预告（续亏）,2025-01-23 00:00:00,False,0.421044,True
2025-01-23 00:00:00,300058,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.506031,True
2025-01-23 00:00:00,300063,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.377631,True
2025-01-23 00:00:00,300086,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,True,0.829084,True
2025-01-23 00:00:00,300096,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.491742,True
2025-01-23 00:00:00,300098,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,False,0.290769,True
2025-01-23 00:00:00,300103,预测中,已明说会亏,预告,2024年度业绩预告（续亏）,2025-01-23 00:00:00,False,0.357463,True
2025-01-23 00:00:00,300111,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.272878,True
2025-01-23 00:00:00,300148,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.371769,True
2025-01-23 00:00:00,300167,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,False,0.2507,True
2025-01-23 00:00:00,300176,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.090619,True
2025-01-23 00:00:00,300198,预测中,已明说会亏,预告,2024年度业绩预告（续亏）,2025-01-23 00:00:00,True,0.840968,True
2025-01-23 00:00:00,300210,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,True,0.707838,True
2025-01-23 00:00:00,300229,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.385127,True
2025-01-23 00:00:00,300240,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.433127,True
2025-01-23 00:00:00,300245,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,False,0.390447,True
2025-01-23 00:00:00,300253,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.165272,True
2025-01-23 00:00:00,300270,预测中,已明说会亏,预告,2024年度业绩预告（续亏）,2025-01-23 00:00:00,True,0.769277,True
2025-01-23 00:00:00,300296,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.078143,True
2025-01-23 00:00:00,300300,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,True,0.84604,True
2025-01-23 00:00:00,300303,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.04289,True
2025-01-23 00:00:00,300307,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.035515,True
2025-01-23 00:00:00,300310,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.347587,True
2025-01-23 00:00:00,300314,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.00724,True
2025-01-23 00:00:00,300322,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,True,0.784889,True
2025-01-23 00:00:00,300328,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.17134,True
2025-01-23 00:00:00,300334,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,True,0.65859,True
2025-01-23 00:00:00,300340,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,False,0.601888,True
2025-01-23 00:00:00,300345,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,True,0.920188,True
2025-01-23 00:00:00,300352,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.620713,True
2025-01-23 00:00:00,300370,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,False,0.578409,True
2025-01-23 00:00:00,300386,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,False,0.271034,True
2025-01-23 00:00:00,300398,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.083606,True
2025-01-23 00:00:00,300409,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.112863,True
2025-01-23 00:00:00,300418,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.116445,True
2025-01-23 00:00:00,300438,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.332488,True
2025-01-23 00:00:00,300448,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,False,0.121544,True
2025-01-23 00:00:00,300456,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.452406,True
2025-01-23 00:00:00,300458,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.021213,True
2025-01-23 00:00:00,300460,预测中,已明说会亏,预告,2024年度业绩预告（续亏）,2025-01-23 00:00:00,False,0.538464,True
2025-01-23 00:00:00,300462,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,False,0.591815,True
2025-01-23 00:00:00,300492,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.088577,True
2025-01-23 00:00:00,300499,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,False,0.254661,True
2025-01-23 00:00:00,300513,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.57246,True
2025-01-23 00:00:00,300518,预测中,已明说会亏,预告,2024年度业绩预告（续亏）,2025-01-23 00:00:00,True,0.917341,True
2025-01-23 00:00:00,300527,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.392094,True
2025-01-23 00:00:00,300530,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,True,0.799711,True
2025-01-23 00:00:00,300537,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.120747,True
2025-01-23 00:00:00,300541,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.185348,True
2025-01-23 00:00:00,300567,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.34657,True
2025-01-23 00:00:00,300571,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,False,0.381913,True
2025-01-23 00:00:00,300575,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.289926,True
2025-01-23 00:00:00,300577,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.035532,True
2025-01-23 00:00:00,300591,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,False,0.587946,True
2025-01-23 00:00:00,300611,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.126894,True
2025-01-23 00:00:00,300642,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.297376,True
2025-01-23 00:00:00,300645,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.149691,True
2025-01-23 00:00:00,300649,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.249705,True
2025-01-23 00:00:00,300655,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.517698,True
2025-01-23 00:00:00,300657,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.126729,True
2025-01-23 00:00:00,300658,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.090162,True
2025-01-23 00:00:00,300670,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.449135,True
2025-01-23 00:00:00,300677,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.018015,True
2025-01-23 00:00:00,300679,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.007233,True
2025-01-23 00:00:00,300683,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,True,0.897438,True
2025-01-23 00:00:00,300710,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,False,0.086256,True
2025-01-23 00:00:00,300715,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,True,0.693343,True
2025-01-23 00:00:00,300716,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,True,0.763945,True
2025-01-23 00:00:00,300723,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.082449,True
2025-01-23 00:00:00,300739,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.080528,True
2025-01-23 00:00:00,300745,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,False,0.574465,True
2025-01-23 00:00:00,300769,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,True,0.715764,True
2025-01-23 00:00:00,300771,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.12323,True
2025-01-23 00:00:00,300808,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.369284,True
2025-01-23 00:00:00,300835,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.016885,True
2025-01-23 00:00:00,300838,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.047635,True
2025-01-23 00:00:00,300846,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-23 00:00:00,True,0.689437,True
2025-01-23 00:00:00,300907,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.01393,True
2025-01-23 00:00:00,300912,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,True,0.884551,True
2025-01-23 00:00:00,300927,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.015782,True
2025-01-23 00:00:00,300942,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-23 00:00:00,False,0.623659,True
2025-01-23 00:00:00,300985,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-23 00:00:00,False,0.042173,True
2025-01-23 00:00:00,300992,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.014405,True
2025-01-23 00:00:00,301037,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-23 00:00:00,True,0.658621,True
2025-01-23 00:00:00,301039,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-23 00:00:00,False,0.016034,True
2025-01-23 00:00:00,301059,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-23 00:00:00,False,0.009564,True
